1   2      6  20180117    129.67     31.25  11 1  3003                  1034               2130617
2   51.6 1    7.5500 1   32.5300 1
2   53.6 1    7.5500 1   32.5300 1
2   54.6 1    7.5500 1   32.5300 1
2   56.6 1    7.5500 1   32.5300 1
2   59.6 1    7.5500 1   32.5300 1
2   61.5 1    7.5500 1   32.5310 1
2   63.5 1    7.5500 1   32.5310 1
2   65.5 1    7.5500 1   32.5300 1
2   67.5 1    7.5500 1   32.5310 1
2   68.5 1    7.5500 1   32.5300 1
2   70.5 1    7.5500 1   32.5300 1
2   72.5 1    7.5500 1   32.5300 1
2   75.4 1    7.5500 1   32.5300 1
2   77.4 1    7.5500 1   32.5300 1
2   78.4 1    7.5500 1   32.5300 1
2   80.4 1    7.5500 1   32.5300 1
1   2     38  20180728    124.33     35.42  11 8  3003                  1050               2137285
2    2.0 1   28.0500 1   31.9160 1
2    4.0 1   27.8600 1   31.9620 1
2    5.0 1   27.6900 1   32.0450 1
2    6.0 1   27.5700 1   32.0400 1
2    6.9 1   27.2700 1   32.0380 1
2    8.9 1   27.0200 1   32.0560 1
2   11.9 1   26.8300 1   32.0650 1
2   13.9 1   26.5200 1   32.0630 1
2   15.9 1   24.7100 1   32.1180 1
2   17.9 1   23.8300 1   32.1210 1
2   18.9 1   22.9100 1   32.1370 1
2   21.8 1   19.8700 2   32.2180 1
2   22.8 1   16.0700 1   32.3650 1
2   24.8 1   14.6500 1   32.3510 1
2   26.8 1   13.3500 1   32.4140 1
2   28.8 1   11.8200 1   32.4600 1
2   30.8 1   10.8900 1   32.4810 1
2   32.8 1   10.0300 1   32.4640 1
2   34.7 1    9.2500 1   32.4660 1
2   36.7 1    8.3300 1   32.4970 1
2   38.7 1    7.5100 1   32.5080 1
2   40.7 1    7.4100 1   32.5060 1
2   42.7 1    7.3900 1   32.5040 1
2   44.7 1    7.3600 1   32.5020 1
2   46.7 1    7.3600 1   32.5020 1
2   49.6 1    7.3500 1   32.5010 1
2   50.6 1    7.3500 1   32.5020 1
2   51.6 1    7.3400 1   32.5010 1
2   52.6 1    7.3500 1   32.5020 1
2   53.6 1    7.3500 1   32.5020 1
2   54.6 1    7.3500 1   32.5020 1
2   55.6 1    7.3500 1   32.5010 1
2   57.6 1    7.3500 1   32.5020 1
2   58.6 1    7.3500 1   32.5020 1
2   59.6 1    7.3500 1   32.5010 1
2   63.5 1    7.3400 1   32.5020 1
2   68.5 1    7.3500 1   32.5010 1
2   80.4 1    7.3500 1   32.5010 1
1   2     27  20180729    123.97     35.32  11 8  3003                  1050               2347023
2    1.0 1   28.5000 1   32.0170 1
2    4.0 1   28.3900 1   32.0400 1
2    5.0 1   28.3600 1   32.1030 1
2    6.0 1   28.2300 1   32.1000 1
2    6.9 1   27.6300 1   32.1100 1
2    9.9 1   27.2300 1   32.0990 1
2   10.9 1   27.0700 1   32.0990 1
2   12.9 1   26.9900 1   32.0950 1
2   15.9 1   25.8100 1   31.9980 1
2   17.9 1   24.4700 1   31.9230 1
2   18.9 1   23.9700 1   31.9380 1
2   21.8 1   23.5600 1   31.9600 1
2   22.8 1   22.3300 1   32.0400 1
2   25.8 1   18.4500 1   32.2950 1
2   27.8 1   16.1700 1   32.3790 1
2   28.8 1   15.2100 1   32.4200 1
2   30.8 1   13.6400 1   32.4500 1
2   32.8 1   12.2200 1   32.4790 1
2   35.7 1   10.9400 1   32.4910 1
2   36.7 1   10.3900 1   32.4910 1
2   38.7 1    9.6800 1   32.4740 1
2   40.7 1    9.1600 1   32.4900 1
2   43.7 1    7.9700 1   32.5440 1
2   45.7 1    7.6800 1   32.5450 1
2   47.6 1    7.6400 1   32.5460 1
2   49.6 1    7.6100 1   32.5500 1
2   51.6 1    7.6100 1   32.5500 1
1   2     38  20180729    124.27     35.33  11 8  3003                  1050               2347053
2    2.0 1   28.5300 1   32.0280 1
2    3.0 1   28.4700 1   32.0330 1
2    5.0 1   28.3200 1   32.1180 1
2    6.0 1   28.2500 1   32.1150 1
2    6.9 1   27.7700 1   32.1210 1
2    8.9 1   27.2100 1   32.0880 1
2   11.9 1   27.0900 1   32.0960 1
2   12.9 1   26.9100 1   32.1270 1
2   15.9 1   24.8700 1   32.1690 1
2   16.9 1   24.3000 1   32.1600 1
2   18.9 1   23.8600 1   32.1550 1
2   20.8 1   22.5200 1   32.1770 1
2   22.8 1   20.6200 1   32.2400 1
2   25.8 1   18.1800 1   32.3090 1
2   26.8 1   16.4000 2   32.2920 1
2   28.8 1   14.3900 1   32.3240 1
2   31.8 1   12.3700 1   32.3860 1
2   32.8 1   11.4700 1   32.4180 1
2   34.7 1   10.7300 1   32.4230 1
2   36.7 1    9.8300 1   32.4510 1
2   38.7 1    9.3600 1   32.4450 1
2   40.7 1    8.5700 1   32.4730 1
2   42.7 1    7.3500 1   32.4780 1
2   44.7 1    7.3100 1   32.4770 1
2   46.7 1    7.2900 1   32.4780 1
2   48.6 1    7.2900 1   32.4780 1
2   50.6 1    7.2900 1   32.4790 1
2   52.6 1    7.2900 1   32.4780 1
2   54.6 1    7.2900 1   32.4780 1
2   56.6 1    7.2900 1   32.4780 1
2   58.6 1    7.2900 1   32.4780 1
2   60.5 1    7.2900 1   32.4790 1
2   63.5 1    7.2900 1   32.4790 1
2   64.5 1    7.2900 1   32.4780 1
2   67.5 1    7.2900 1   32.4780 1
2   69.5 1    7.2900 1   32.4790 1
2   71.5 1    7.2900 1   32.4780 1
2   72.5 1    7.2900 1   32.4780 1
1   2     33  20180730    123.83     35.28  11 8  3003                  1050               2585431
2    1.0 1   28.5700 1   31.9480 1
2    4.0 1   28.3600 1   32.0530 1
2    5.0 1   28.2600 1   32.1290 1
2    6.0 1   28.1900 1   32.1260 1
2    7.9 1   27.6700 1   32.1510 1
2    8.9 1   27.1600 1   32.1560 1
2   10.9 1   27.0400 1   32.1520 1
2   12.9 1   26.8900 1   32.1400 1
2   15.9 1   25.7300 1   32.0260 1
2   17.9 1   24.5800 1   31.9730 1
2   19.9 1   23.8700 1   31.9760 1
2   21.8 1   22.9700 1   32.0180 1
2   23.8 1   21.1400 1   32.1650 1
2   25.8 1   18.8600 2   32.3410 1
2   26.8 1   17.3900 1   32.3650 1
2   28.8 1   15.5300 1   32.3790 1
2   31.8 1   13.7200 1   32.4080 1
2   33.8 1   11.1000 1   32.5400 1
2   34.7 1   10.5400 1   32.5080 1
2   36.7 1   10.0300 1   32.5200 1
2   38.7 1    9.7200 1   32.5230 1
2   40.7 1    9.3100 1   32.5320 1
2   42.7 1    8.3600 1   32.5890 1
2   45.7 1    7.8500 1   32.5930 1
2   47.6 1    7.8200 1   32.5910 1
2   49.6 1    7.8100 1   32.5920 1
2   50.6 1    7.8100 1   32.5920 1
2   51.6 1    7.8000 1   32.5930 1
2   52.6 1    7.8000 1   32.5930 1
2   53.6 1    7.8100 1   32.5920 1
2   55.6 1    7.8100 1   32.5920 1
2   57.6 1    7.8100 1   32.5920 1
2   59.6 1    7.8100 1   32.5920 1
1   2     33  20180730    124.13     35.32  11 8  3003                  1050               2585467
2    2.0 1   28.5900 1   31.9990 1
2    4.0 1   28.4000 1   32.0480 1
2    5.0 1   28.2700 1   32.1180 1
2    6.0 1   28.2400 1   32.1130 1
2    7.9 1   27.9300 1   32.0750 1
2    9.9 1   27.2800 1   32.0230 1
2   11.9 1   27.0600 1   32.0440 1
2   12.9 1   26.5200 1   32.0840 1
2   14.9 1   24.7300 1   32.0960 1
2   17.9 1   23.9400 1   32.1190 1
2   19.9 1   22.9600 1   32.1710 1
2   20.8 1   20.7900 2   32.2480 1
2   22.8 1   18.4700 1   32.3270 1
2   24.8 1   16.9300 1   32.3500 1
2   27.8 1   15.4800 1   32.3680 1
2   29.8 1   13.5100 1   32.4150 1
2   30.8 1   12.4500 1   32.4280 1
2   32.8 1   11.5400 1   32.4600 1
2   34.7 1   10.9600 1   32.4740 1
2   36.7 1   10.1700 1   32.4780 1
2   38.7 1    9.5300 1   32.4770 1
2   41.7 1    8.5200 1   32.5010 1
2   42.7 1    7.7400 1   32.5060 1
2   44.7 1    7.5200 1   32.5160 1
2   46.7 1    7.5000 1   32.5170 1
2   50.6 1    7.5000 1   32.5200 1
2   51.6 1    7.5000 1   32.5210 1
2   57.6 1    7.5000 1   32.5200 1
2   68.5 1    7.4900 1   32.5190 1
2   69.5 1    7.4900 1   32.5180 1
2   70.5 1    7.4900 1   32.5200 1
2   74.4 1    7.4900 1   32.5190 1
2   77.4 1    7.4900 1   32.5190 1
1   2     24  20180731    123.83     35.30  11 8  3003                  1050               2822595
2    2.0 1   28.9500 1   31.9570 1
2    3.0 1   28.8000 1   31.9780 1
2    5.0 1   28.6200 1   32.1040 1
2    6.0 1   28.4900 1   32.1020 1
2    7.9 1   28.2300 1   32.1190 1
2    9.9 1   27.1800 1   32.0710 1
2   11.9 1   27.0000 1   32.0550 1
2   13.9 1   26.8000 1   32.0630 1
2   14.9 1   25.5000 1   31.9960 1
2   17.9 1   24.4300 1   31.9660 1
2   19.9 1   23.3900 1   31.9910 1
2   20.8 1   22.7400 1   32.0230 1
2   23.8 1   20.8500 1   32.1850 1
2   24.8 1   19.4800 1   32.2990 1
2   26.8 1   17.6800 1   32.3590 1
2   29.8 1   16.0500 1   32.3780 1
2   30.8 1   14.7400 1   32.3980 1
2   32.8 1   12.3500 1   32.4730 1
2   34.7 1   11.1700 1   32.4980 1
2   37.7 1    9.3700 1   32.5320 1
2   38.7 1    8.7500 1   32.5470 1
2   39.7 1    8.0100 1   32.5660 1
2   40.7 1    8.0300 1   32.5650 1
2   42.7 1    8.0300 1   32.5680 1
1   2     38  20180731    124.12     35.35  11 8  3003                  1050               2822622
2    2.0 1   29.0400 1   31.9430 1
2    3.0 1   28.9600 1   31.9160 1
2    5.0 1   28.7900 1   32.0370 1
2    6.0 1   28.6000 1   32.0380 1
2    7.9 1   27.8600 1   31.9840 1
2    9.9 1   27.2900 1   31.9650 1
2   10.9 1   27.0000 1   31.9770 1
2   12.9 1   26.1300 1   31.9970 1
2   15.9 1   24.6200 1   31.9620 1
2   16.9 1   24.0900 1   31.9770 1
2   19.9 1   23.3600 1   32.1040 1
2   20.8 1   21.9200 2   32.1290 1
2   23.8 1   18.8500 1   32.2910 1
2   25.8 1   16.7900 1   32.3570 1
2   27.8 1   14.3100 2   32.3980 1
2   28.8 1   12.5600 1   32.4300 1
2   30.8 1   11.3300 1   32.4750 1
2   32.8 1   10.4500 1   32.4910 1
2   34.7 1    9.7000 1   32.4970 1
2   37.7 1    8.7600 1   32.5300 1
2   38.7 1    7.9800 1   32.5270 1
2   40.7 1    7.7200 1   32.5270 1
2   42.7 1    7.6400 1   32.5290 1
2   44.7 1    7.5800 1   32.5250 1
2   46.7 1    7.5600 1   32.5260 1
2   49.6 1    7.5500 1   32.5280 1
2   51.6 1    7.5500 1   32.5260 1
2   53.6 1    7.5400 1   32.5250 1
2   54.6 1    7.5400 1   32.5240 1
2   55.6 1    7.5400 1   32.5240 1
2   57.6 1    7.5300 1   32.5250 1
2   58.6 1    7.5400 1   32.5250 1
2   61.5 1    7.5300 1   32.5250 1
2   63.5 1    7.5400 1   32.5240 1
2   64.5 1    7.5300 1   32.5250 1
2   65.5 1    7.5300 1   32.5240 1
2   72.5 1    7.5300 1   32.5240 1
2   77.4 1    7.5300 1   32.5250 1
1   2     38  20180801    123.85     35.25  11 8  3003                  1050               3067509
2    1.0 1   29.1300 1   31.9290 1
2    3.0 1   28.9300 1   31.9660 1
2    5.0 1   28.7700 1   32.0930 1
2    6.0 1   28.5000 1   32.1190 1
2    6.9 1   27.8900 1   32.1080 1
2    8.9 1   27.2500 1   32.0930 1
2   11.9 1   27.1000 1   32.0890 1
2   13.9 1   26.2500 1   32.0280 1
2   15.9 1   24.9200 1   31.9520 1
2   17.9 1   24.0000 1   31.9560 1
2   19.9 1   23.1800 1   32.0120 1
2   21.8 1   22.1800 1   32.0980 1
2   23.8 1   19.8200 2   32.2770 1
2   24.8 1   18.2000 1   32.3260 1
2   26.8 1   17.1000 1   32.3580 1
2   29.8 1   16.0200 1   32.3590 1
2   31.8 1   13.4400 2   32.4320 1
2   32.8 1   11.6100 1   32.4710 1
2   34.7 1   10.3500 1   32.5240 1
2   37.7 1    9.1300 1   32.5410 1
2   39.7 1    8.8200 1   32.5390 1
2   40.7 1    8.1400 1   32.5620 1
2   43.7 1    7.8600 1   32.5870 1
2   45.7 1    7.8200 1   32.5890 1
2   46.7 1    7.8100 1   32.5900 1
2   48.6 1    7.8100 1   32.5900 1
2   50.6 1    7.8100 1   32.5900 1
2   52.6 1    7.8100 1   32.5900 1
2   54.6 1    7.8100 1   32.5900 1
2   56.6 1    7.8100 1   32.5900 1
2   58.6 1    7.8100 1   32.5900 1
2   60.5 1    7.8100 1   32.5900 1
2   63.5 1    7.8100 1   32.5910 1
2   64.5 1    7.8100 1   32.5900 1
2   65.5 1    7.8100 1   32.5910 1
2   67.5 1    7.8100 1   32.5910 1
2   68.5 1    7.8100 1   32.5900 1
2   71.5 1    7.8100 1   32.5900 1
1   2     25  20180801    124.10     35.28  11 8  3003                  1050               3067550
2    2.0 1   29.0400 1   32.1120 1
2    4.0 1   28.9400 1   32.1400 1
2    5.0 1   28.8800 1   32.1770 1
2    6.0 1   28.8300 1   32.1830 1
2    7.9 1   28.7400 1   32.1820 1
2    8.9 1   28.3600 1   32.1450 1
2   10.9 1   27.1500 1   32.0210 1
2   12.9 1   25.4600 1   32.0580 1
2   15.9 1   24.4000 1   32.0710 1
2   16.9 1   24.1200 1   32.0960 1
2   18.9 1   23.6000 1   32.1510 1
2   21.8 1   20.4500 2   32.2430 1
2   22.8 1   18.3400 1   32.3130 1
2   24.8 1   16.8600 1   32.3340 1
2   27.8 1   15.0000 1   32.3930 1
2   29.8 1   12.8700 2   32.4620 1
2   30.8 1   11.2600 1   32.5060 1
2   32.8 1   10.3100 1   32.5160 1
2   35.7 1    9.4100 1   32.4800 1
2   37.7 1    8.5800 1   32.5130 1
2   38.7 1    7.8200 1   32.5190 1
2   39.7 1    7.8600 1   32.5140 1
2   40.7 1    7.8300 1   32.5160 1
2   41.7 1    7.8000 1   32.5180 1
2   43.7 1    7.6400 1   32.5260 1
1   2     37  20180802    123.82     35.20  11 8  3003                  1050               3292691
2    2.0 1   29.4700 1   31.8650 1
2    3.0 1   29.1200 1   32.0380 1
2    5.0 1   29.0500 1   32.1100 1
2    6.0 1   29.0300 1   32.1080 1
2    6.9 1   28.7100 1   32.1120 1
2    8.9 1   27.4800 1   32.1110 1
2   11.9 1   27.0700 1   32.1040 1
2   13.9 1   26.3400 1   32.0470 1
2   15.9 1   25.2900 1   31.9740 1
2   16.9 1   24.6700 1   31.9580 1
2   18.9 1   24.2000 1   31.9890 1
2   21.8 1   22.8300 1   32.0940 1
2   22.8 1   20.9500 2   32.2100 1
2   24.8 1   18.6800 1   32.3030 1
2   26.8 1   17.1600 1   32.3510 1
2   29.8 1   15.9300 1   32.4240 1
2   30.8 1   13.6500 2   32.4630 1
2   32.8 1   11.2300 1   32.5030 1
2   34.7 1   10.3400 1   32.5310 1
2   36.7 1    9.6900 1   32.5440 1
2   38.7 1    9.1600 1   32.5510 1
2   40.7 1    8.6400 1   32.5670 1
2   42.7 1    8.2700 1   32.5750 1
2   44.7 1    8.0000 1   32.5950 1
2   46.7 1    7.9300 1   32.5980 1
2   48.6 1    7.9100 1   32.5970 1
2   50.6 1    7.9100 1   32.5980 1
2   51.6 1    7.9200 1   32.5980 1
2   52.6 1    7.9100 1   32.5970 1
2   53.6 1    7.9100 1   32.5990 1
2   54.6 1    7.9200 1   32.5980 1
2   55.6 1    7.9200 1   32.5980 1
2   56.6 1    7.9100 1   32.5970 1
2   57.6 1    7.9100 1   32.5980 1
2   59.6 1    7.9100 1   32.5980 1
2   61.5 1    7.9100 1   32.5980 1
2   62.5 1    7.9200 1   32.5980 1
1   2     38  20180802    124.05     35.23  11 8  3003                  1050               3292731
2    1.0 1   29.4100 1   31.9700 1
2    3.0 1   29.0800 1   32.1230 1
2    5.0 1   28.9900 1   32.1840 1
2    6.0 1   28.9600 1   32.1810 1
2    6.9 1   28.9300 1   32.1750 1
2    8.9 1   28.5200 1   32.1300 1
2   10.9 1   27.3800 1   32.0280 1
2   12.9 1   26.7000 1   32.0080 1
2   15.9 1   24.7100 1   31.9710 1
2   16.9 1   24.0200 1   31.9410 1
2   18.9 1   23.4800 1   32.0370 1
2   21.8 1   21.4000 1   32.1240 1
2   23.8 1   19.6500 1   32.2810 1
2   25.8 1   17.6600 1   32.3700 1
2   26.8 1   16.2200 2   32.4100 1
2   29.8 1   13.0300 1   32.4660 1
2   31.8 1   10.9900 1   32.4960 1
2   32.8 1   10.4200 1   32.5030 1
2   34.7 1    9.9000 1   32.5170 1
2   37.7 1    9.2100 1   32.5060 1
2   38.7 1    8.6900 1   32.5220 1
2   40.7 1    7.9900 1   32.5350 1
2   42.7 1    7.7900 1   32.5530 1
2   44.7 1    7.7100 1   32.5660 1
2   47.6 1    7.6900 1   32.5680 1
2   49.6 1    7.6900 1   32.5680 1
2   51.6 1    7.6800 1   32.5690 1
2   53.6 1    7.6800 1   32.5680 1
2   55.6 1    7.7000 1   32.5730 1
2   57.6 1    7.6800 1   32.5680 1
2   59.6 1    7.6900 1   32.5700 1
2   60.5 1    7.6900 1   32.5700 1
2   63.5 1    7.6900 1   32.5720 1
2   66.5 1    7.6900 1   32.5710 1
2   71.5 1    7.6800 1   32.5680 1
2   75.4 1    7.6900 1   32.5710 1
2   77.4 1    7.6900 1   32.5720 1
2   78.4 1    7.7000 1   32.5720 1
1   2     28  20180803    123.78     35.23  11 8  3003                  1050               3519324
2    2.0 1   29.1000 1   32.1220 1
2    4.0 1   29.1000 1   32.1260 1
2    5.0 1   29.1000 1   32.1330 1
2    6.0 1   29.1000 1   32.1340 1
2    7.9 1   29.0300 1   32.1350 1
2    8.9 1   28.7900 1   32.1240 1
2   11.9 1   27.8500 1   32.1370 1
2   12.9 1   27.0600 1   32.1060 1
2   14.9 1   26.1000 1   32.0530 1
2   16.9 1   24.9200 1   32.0700 1
2   18.9 1   23.9900 1   32.0960 1
2   21.8 1   22.9300 1   32.1460 1
2   22.8 1   21.1400 2   32.1990 1
2   25.8 1   18.9400 1   32.3180 1
2   27.8 1   17.8100 1   32.3580 1
2   28.8 1   16.1500 2   32.3910 1
2   30.8 1   13.4900 1   32.4560 1
2   32.8 1   11.5000 1   32.4950 1
2   34.7 1   10.4300 1   32.5220 1
2   36.7 1    9.7100 1   32.5280 1
2   38.7 1    8.8700 1   32.5610 1
2   40.7 1    8.2700 1   32.5950 1
2   42.7 1    8.1500 1   32.6230 1
2   45.7 1    8.1300 1   32.6250 1
2   46.7 1    8.1000 1   32.6230 1
2   48.6 1    8.1000 1   32.6210 1
2   50.6 1    8.0900 1   32.6220 1
2   60.5 1    8.0800 1   32.6200 1
1   2     40  20180803    124.03     35.28  11 8  3003                  1050               3519355
2    1.0 1   29.0400 1   32.1590 1
2    3.0 1   29.0300 1   32.1570 1
2    5.0 1   29.0200 1   32.1720 1
2    6.0 1   29.0200 1   32.1700 1
2    6.9 1   29.0200 1   32.1720 1
2    8.9 1   28.9800 1   32.1680 1
2   11.9 1   28.8600 1   32.1560 1
2   13.9 1   28.6300 1   32.1110 1
2   14.9 1   28.0300 1   32.0600 1
2   16.9 1   26.5800 1   31.9760 1
2   19.9 1   24.8900 1   31.9310 1
2   20.8 1   24.0000 1   31.9570 1
2   23.8 1   22.3300 1   32.0420 1
2   25.8 1   19.5000 3   32.2230 1
2   26.8 1   16.9800 1   32.3530 1
2   28.8 1   15.0200 1   32.3980 1
2   30.8 1   13.0600 1   32.4420 1
2   32.8 1   11.4700 1   32.4800 1
2   34.7 1   10.6200 1   32.4950 1
2   36.7 1    9.8500 1   32.4880 1
2   39.7 1    9.2100 1   32.4930 1
2   40.7 1    8.3600 1   32.5260 1
2   43.7 1    7.8700 1   32.5350 1
2   45.7 1    7.6600 1   32.5490 1
2   47.6 1    7.6200 1   32.5490 1
2   49.6 1    7.6200 1   32.5490 1
2   50.6 1    7.6100 1   32.5490 1
2   52.6 1    7.6100 1   32.5490 1
2   54.6 1    7.6200 1   32.5490 1
2   56.6 1    7.6200 1   32.5490 1
2   58.6 1    7.6200 1   32.5500 1
2   59.6 1    7.6200 1   32.5510 1
2   60.5 1    7.6200 1   32.5500 1
2   62.5 1    7.6200 1   32.5500 1
2   63.5 1    7.6200 1   32.5500 1
2   64.5 1    7.6200 1   32.5500 1
2   67.5 1    7.6200 1   32.5510 1
2   69.5 1    7.6200 1   32.5510 1
2   70.5 1    7.6200 1   32.5520 1
2   73.5 1    7.6200 1   32.5510 1
1   2     23  20180804    123.83     35.27  11 8  3003                  1050               3768274
2    2.0 1   28.7000 1   32.1200 1
2    4.0 1   28.6800 1   32.1210 1
2    5.0 1   28.6700 1   32.1340 1
2    6.0 1   28.6800 1   32.1330 1
2    6.9 1   28.6500 1   32.1340 1
2    9.9 1   28.5800 1   32.1290 1
2   11.9 1   28.4900 1   32.1240 1
2   13.9 1   28.3600 1   32.1080 1
2   14.9 1   27.6900 1   32.0390 1
2   17.9 1   25.2200 1   31.8470 1
2   18.9 1   24.4700 1   31.8600 1
2   21.8 1   23.8100 1   31.9490 1
2   23.8 1   21.7300 1   32.2130 1
2   24.8 1   19.9400 2   32.3130 1
2   27.8 1   15.8600 1   32.4160 1
2   29.8 1   14.9700 1   32.4230 1
2   31.8 1   14.2200 1   32.4740 1
2   33.8 1   13.5800 1   32.4530 1
2   35.7 1   11.7600 1   32.5450 1
2   37.7 1   10.6300 1   32.5170 1
2   38.7 1   10.0400 1   32.5350 1
2   40.7 1    9.0700 1   32.5500 1
2   41.7 1    7.9900 1   32.5790 1
1   2     38  20180804    124.07     35.32  11 8  3003                  1050               3768300
2    2.0 1   28.7700 1   32.0060 1
2    3.0 1   28.7700 1   32.0040 1
2    5.0 1   28.7600 1   32.0120 1
2    6.0 1   28.7100 1   32.0100 1
2    6.9 1   28.7000 1   32.0090 1
2    8.9 1   28.6600 1   32.0060 1
2   11.9 1   28.5900 1   31.9960 1
2   13.9 1   28.5400 1   31.9920 1
2   15.9 1   28.5100 1   31.9840 1
2   17.9 1   27.1400 2   31.8770 1
2   18.9 1   24.1700 1   31.7750 1
2   20.8 1   23.5800 1   31.8530 1
2   22.8 1   23.0400 1   31.9450 1
2   24.8 1   21.5300 1   32.0600 1
2   27.8 1   17.7600 2   32.3180 1
2   28.8 1   15.7500 1   32.3780 1
2   30.8 1   13.8400 1   32.4300 1
2   32.8 1   12.3200 1   32.4510 1
2   34.7 1   10.9200 1   32.4990 1
2   36.7 1   10.0600 1   32.4880 1
2   38.7 1    9.5500 1   32.5050 1
2   40.7 1    8.3500 1   32.5580 1
2   42.7 1    7.8400 1   32.5340 1
2   45.7 1    7.7100 1   32.5350 1
2   47.6 1    7.6400 1   32.5360 1
2   49.6 1    7.6000 1   32.5380 1
2   51.6 1    7.5900 1   32.5380 1
2   53.6 1    7.5900 1   32.5380 1
2   55.6 1    7.5900 1   32.5390 1
2   56.6 1    7.5900 1   32.5380 1
2   58.6 1    7.5900 1   32.5380 1
2   60.5 1    7.5900 1   32.5380 1
2   61.5 1    7.6000 1   32.5390 1
2   62.5 1    7.5900 1   32.5390 1
2   64.5 1    7.6000 1   32.5390 1
2   67.5 1    7.6000 1   32.5400 1
2   68.5 1    7.6000 1   32.5400 1
2   72.5 1    7.6000 1   32.5400 1
1   2     42  20180805    123.90     35.23  11 8  3003                  1050               4004751
2    2.0 1   28.9700 1   31.9000 1
2    4.0 1   28.6700 1   32.0590 1
2    5.0 1   28.5900 1   32.1020 1
2    6.0 1   28.5600 1   32.0990 1
2    7.9 1   28.5300 1   32.0960 1
2    9.9 1   28.5000 1   32.0920 1
2   10.9 1   28.4700 1   32.0850 1
2   12.9 1   28.3300 1   32.0710 1
2   14.9 1   26.5100 1   31.9420 1
2   17.9 1   24.5600 1   31.8630 1
2   19.9 1   24.0300 1   31.9290 1
2   21.8 1   23.4300 1   31.9500 1
2   22.8 1   22.4500 1   32.0060 1
2   24.8 1   20.0400 1   32.1370 1
2   27.8 1   16.3800 2   32.3420 1
2   28.8 1   14.7400 1   32.4040 1
2   31.8 1   12.8000 1   32.4530 1
2   32.8 1   11.7200 1   32.4710 1
2   34.7 1   10.5900 1   32.5260 1
2   37.7 1    9.6300 1   32.5280 1
2   39.7 1    8.5500 1   32.5570 1
2   41.7 1    8.1000 1   32.5740 1
2   43.7 1    7.8900 1   32.5820 1
2   45.7 1    7.8300 1   32.5840 1
2   47.6 1    7.8200 1   32.5840 1
2   49.6 1    7.8200 1   32.5840 1
2   51.6 1    7.8200 1   32.5840 1
2   53.6 1    7.8200 1   32.5840 1
2   55.6 1    7.8200 1   32.5840 1
2   56.6 1    7.8200 1   32.5840 1
2   58.6 1    7.8200 1   32.5850 1
2   60.5 1    7.8200 1   32.5840 1
2   62.5 1    7.8200 1   32.5840 1
2   64.5 1    7.8200 1   32.5840 1
2   65.5 1    7.8200 1   32.5840 1
2   66.5 1    7.8200 1   32.5850 1
2   67.5 1    7.8200 1   32.5840 1
2   68.5 1    7.8200 1   32.5850 1
2   69.5 1    7.8200 1   32.5840 1
2   70.5 1    7.8200 1   32.5850 1
2   73.5 1    7.8200 1   32.5850 1
2   74.4 1    7.8200 1   32.5850 1
1   2     28  20180805    124.12     35.28  11 8  3003                  1050               4004796
2    1.0 1   28.9900 1   31.8820 1
2    3.0 1   28.8600 1   31.9300 1
2    5.0 1   28.8200 1   31.9570 1
2    6.0 1   28.7900 1   31.9590 1
2    7.9 1   28.7700 1   31.9590 1
2    8.9 1   28.7600 1   31.9600 1
2   10.9 1   28.7200 1   31.9510 1
2   13.9 1   28.5300 1   31.9450 1
2   15.9 1   27.1800 1   31.9070 1
2   17.9 1   25.3500 1   31.8470 1
2   19.9 1   24.3200 1   31.8550 1
2   20.8 1   23.5500 1   31.9100 1
2   23.8 1   22.5700 1   31.9490 1
2   25.8 1   19.2000 3   32.1730 1
2   26.8 1   16.5600 1   32.3270 1
2   29.8 1   14.6700 1   32.3840 1
2   31.8 1   12.0900 1   32.4530 1
2   32.8 1   11.0200 1   32.4760 1
2   34.7 1   10.0700 1   32.4820 1
2   36.7 1    9.3100 1   32.5040 1
2   38.7 1    8.5100 1   32.5280 1
2   41.7 1    8.1400 1   32.5290 1
2   43.7 1    7.9300 1   32.5320 1
2   45.7 1    7.7400 1   32.5290 1
2   47.6 1    7.6000 1   32.5330 1
2   48.6 1    7.5900 1   32.5320 1
2   50.6 1    7.5900 1   32.5320 1
2   60.5 1    7.5900 1   32.5320 1
1   2     46  20180806    123.95     35.20  11 8  3003                  1050               4228597
2    1.0 1   29.2300 1   31.9580 1
2    3.0 1   29.0600 1   31.9970 1
2    5.0 1   28.9200 1   32.0780 1
2    6.0 1   28.6800 1   32.0550 1
2    7.9 1   28.6500 1   32.0580 1
2    8.9 1   28.6100 1   32.0610 1
2   11.9 1   28.5500 1   32.0530 1
2   13.9 1   28.2500 1   32.0300 1
2   15.9 1   27.1700 2   31.9750 1
2   16.9 1   24.8200 1   31.8890 1
2   19.9 1   23.7500 1   31.9020 1
2   20.8 1   23.1600 1   31.9230 1
2   23.8 1   21.7000 1   32.0390 1
2   25.8 1   19.3000 2   32.2190 1
2   26.8 1   17.5600 1   32.3310 1
2   29.8 1   14.4300 2   32.4010 1
2   30.8 1   12.5000 1   32.4740 1
2   33.8 1   11.4400 1   32.4780 1
2   34.7 1   10.7200 1   32.4900 1
2   37.7 1    9.8800 1   32.5100 1
2   39.7 1    9.0300 1   32.5350 1
2   40.7 1    8.0500 1   32.5650 1
2   42.7 1    7.8400 1   32.5700 1
